sale_id,store_id,store_name,product_id,product_name,quantity,price,cost,returns,sale_date
3605,104,Mumbai Store,206,Monitor,3,18364,16125,2,2026-03-11
3606,103,Hyderabad Store,201,Laptop,3,18569,13127,2,2026-03-04
3607,102,Bangalore Store,205,Mouse,4,36050,23612,1,2026-06-15
3608,101,Chennai Store,204,Keyboard,2,9983,7586,3,2026-03-25
3609,105,Delhi Store,204,Keyboard,5,1632,1291,2,2026-05-13
3610,104,Mumbai Store,205,Mouse,5,13568,8957,2,2026-01-18
3611,102,Bangalore Store,202,Mobile,7,39006,25712,3,2026-02-16
3612,101,Chennai Store,203,Headphones,2,17123,10289,0,2026-05-17
3613,103,Hyderabad Store,205,Mouse,5,57561,38824,2,2026-02-12
3614,102,Bangalore Store,207,Tablet,7,12192,9633,0,2026-06-11
3615,105,Delhi Store,203,Headphones,1,27234,16848,3,2026-01-17
3616,101,Chennai Store,208,Printer,2,26176,17595,0,2026-04-27
3617,102,Bangalore Store,203,Headphones,2,14382,12488,2,2026-06-18
3618,102,Bangalore Store,204,Keyboard,2,15130,10822,1,2026-03-24
3619,102,Bangalore Store,208,Printer,4,11991,8634,2,2026-01-23
3620,101,Chennai Store,207,Tablet,2,58462,41449,1,2026-02-15
3621,105,Delhi Store,201,Laptop,6,51862,44459,3,2026-03-04
3622,104,Mumbai Store,204,Keyboard,5,2443,1983,3,2026-01-30
3623,105,Delhi Store,207,Tablet,2,17139,11145,3,2026-05-26
3624,101,Chennai Store,206,Monitor,2,19140,15503,0,2026-04-10
3625,104,Mumbai Store,206,Monitor,4,53116,47282,3,2026-04-07
3626,103,Hyderabad Store,203,Headphones,2,22702,17148,1,2026-03-11
3627,105,Delhi Store,205,Mouse,4,50300,39951,2,2026-01-17
3628,104,Mumbai Store,208,Printer,3,16833,12170,3,2026-03-26
3629,104,Mumbai Store,204,Keyboard,6,19541,14720,0,2026-02-17
3630,104,Mumbai Store,208,Printer,2,44583,27656,1,2026-03-03
3631,103,Hyderabad Store,207,Tablet,6,47223,31366,2,2026-02-24
3632,104,Mumbai Store,205,Mouse,7,49788,42648,1,2026-04-27
3633,104,Mumbai Store,208,Printer,5,12221,10063,1,2026-02-15
3634,105,Delhi Store,208,Printer,6,33179,28714,0,2026-06-07
3635,101,Chennai Store,203,Headphones,1,7908,5822,3,2026-02-18
3636,101,Chennai Store,202,Mobile,1,1537,1333,2,2026-05-25
3637,103,Hyderabad Store,207,Tablet,2,8505,6241,1,2026-06-14
3638,102,Bangalore Store,202,Mobile,7,31780,23927,1,2026-06-04
3639,105,Delhi Store,203,Headphones,7,6794,4623,3,2026-02-16
3640,103,Hyderabad Store,202,Mobile,3,16806,13216,3,2026-02-27
3641,101,Chennai Store,207,Tablet,7,25215,22600,2,2026-03-25
3642,105,Delhi Store,203,Headphones,1,20854,14221,3,2026-03-07
3643,102,Bangalore Store,202,Mobile,7,15599,10956,2,2026-03-17
3644,102,Bangalore Store,207,Tablet,6,51716,41953,2,2026-05-16
3645,102,Bangalore Store,201,Laptop,7,14361,12265,0,2026-06-06
3646,105,Delhi Store,208,Printer,3,28578,19575,1,2026-03-30
3647,101,Chennai Store,206,Monitor,5,43952,37939,0,2026-01-21
3648,105,Delhi Store,204,Keyboard,4,57995,50506,3,2026-04-06
3649,102,Bangalore Store,203,Headphones,6,4165,3607,0,2026-05-24
3650,103,Hyderabad Store,206,Monitor,3,29283,24550,2,2026-04-29
3651,102,Bangalore Store,208,Printer,1,18045,13576,3,2026-01-26
3652,103,Hyderabad Store,203,Headphones,4,14283,11978,1,2026-05-25
3653,101,Chennai Store,204,Keyboard,6,8658,6435,3,2026-05-04
3654,101,Chennai Store,206,Monitor,2,43486,31928,1,2026-01-27
3655,105,Delhi Store,207,Tablet,6,23607,17303,2,2026-06-21
3656,102,Bangalore Store,201,Laptop,1,57702,45312,2,2026-04-06
3657,101,Chennai Store,205,Mouse,5,40106,35593,2,2026-03-26
3658,102,Bangalore Store,208,Printer,4,57282,39057,1,2026-02-04
3659,103,Hyderabad Store,205,Mouse,6,30583,25379,2,2026-06-12
3660,105,Delhi Store,202,Mobile,7,36277,29225,3,2026-01-22
3661,104,Mumbai Store,208,Printer,7,15174,13521,2,2026-03-11
3662,102,Bangalore Store,208,Printer,5,25646,15694,0,2026-03-18
3663,103,Hyderabad Store,203,Headphones,6,12355,10345,3,2026-05-04
3664,102,Bangalore Store,202,Mobile,1,31811,21898,3,2026-01-18
3665,102,Bangalore Store,206,Monitor,7,49568,42974,0,2026-02-14
3666,101,Chennai Store,203,Headphones,4,32357,19728,0,2026-06-05
3667,104,Mumbai Store,208,Printer,2,53386,37417,1,2026-05-23
3668,103,Hyderabad Store,202,Mobile,6,27635,19462,2,2026-06-16
3669,104,Mumbai Store,204,Keyboard,4,39442,29856,1,2026-06-18
3670,102,Bangalore Store,204,Keyboard,3,32428,23596,0,2026-06-10
3671,104,Mumbai Store,207,Tablet,6,4157,3330,1,2026-01-04
3672,104,Mumbai Store,208,Printer,7,46551,33337,1,2026-01-17
3673,105,Delhi Store,202,Mobile,4,1593,1333,3,2026-04-24
3674,105,Delhi Store,205,Mouse,4,42680,27909,3,2026-05-02
3675,104,Mumbai Store,206,Monitor,1,43023,36760,2,2026-02-18
3676,102,Bangalore Store,203,Headphones,6,43966,37993,0,2026-03-10
3677,103,Hyderabad Store,207,Tablet,5,42217,26403,2,2026-04-19
3678,101,Chennai Store,201,Laptop,6,7329,5554,3,2026-04-24
3679,101,Chennai Store,208,Printer,6,55073,42202,3,2026-04-06
3680,101,Chennai Store,202,Mobile,5,15572,9448,1,2026-06-17
3681,105,Delhi Store,208,Printer,4,9700,7091,3,2026-02-17
3682,102,Bangalore Store,203,Headphones,1,2770,2142,0,2026-02-15
3683,104,Mumbai Store,205,Mouse,2,26094,19996,0,2026-03-03
3684,101,Chennai Store,203,Headphones,5,1616,1084,0,2026-03-17
3685,105,Delhi Store,203,Headphones,4,18712,16370,3,2026-01-30
3686,101,Chennai Store,202,Mobile,5,27581,24032,1,2026-03-25
3687,105,Delhi Store,208,Printer,1,14647,9915,3,2026-03-18
3688,101,Chennai Store,203,Headphones,5,23971,17432,2,2026-01-17
3689,102,Bangalore Store,202,Mobile,1,12362,9177,0,2026-01-29
3690,103,Hyderabad Store,202,Mobile,5,52789,33859,0,2026-04-30
3691,105,Delhi Store,207,Tablet,4,17886,12091,2,2026-03-01
3692,103,Hyderabad Store,208,Printer,3,10115,6343,1,2026-06-19
3693,103,Hyderabad Store,208,Printer,3,56005,48759,0,2026-05-27
3694,104,Mumbai Store,205,Mouse,2,42065,28907,2,2026-04-05
3695,103,Hyderabad Store,203,Headphones,5,57488,37421,0,2026-06-29
3696,102,Bangalore Store,203,Headphones,4,17018,11867,3,2026-05-28
3697,105,Delhi Store,208,Printer,6,10732,7106,0,2026-03-25
3698,101,Chennai Store,202,Mobile,5,23576,20016,1,2026-06-12
3699,104,Mumbai Store,206,Monitor,4,13198,10820,0,2026-04-12
3700,103,Hyderabad Store,207,Tablet,4,4578,3266,3,2026-06-16
3701,103,Hyderabad Store,208,Printer,5,10665,6724,3,2026-03-19
3702,101,Chennai Store,202,Mobile,5,16711,10224,1,2026-06-07
3703,101,Chennai Store,208,Printer,2,37301,28757,2,2026-02-20
3704,105,Delhi Store,207,Tablet,7,28302,20660,2,2026-05-14
3705,105,Delhi Store,208,Printer,5,53958,42511,2,2026-05-01
3706,102,Bangalore Store,203,Headphones,2,42041,31045,1,2026-05-23
3707,104,Mumbai Store,203,Headphones,3,42107,27748,1,2026-06-26
3708,103,Hyderabad Store,203,Headphones,5,29294,20150,0,2026-02-27
3709,105,Delhi Store,208,Printer,6,7233,5496,1,2026-04-24
3710,102,Bangalore Store,205,Mouse,4,58820,44949,3,2026-06-12
3711,101,Chennai Store,206,Monitor,5,35592,30732,3,2026-02-27
3712,101,Chennai Store,205,Mouse,6,25762,16512,2,2026-01-07
3713,103,Hyderabad Store,207,Tablet,3,35493,22706,3,2026-03-03
3714,102,Bangalore Store,203,Headphones,4,13866,8447,0,2026-06-15
3715,102,Bangalore Store,208,Printer,6,46936,30082,2,2026-03-03
3716,103,Hyderabad Store,207,Tablet,7,693,434,3,2026-02-09
3717,105,Delhi Store,203,Headphones,1,50178,31505,3,2026-01-13
3718,104,Mumbai Store,203,Headphones,2,52325,39651,1,2026-05-21
3719,101,Chennai Store,206,Monitor,6,36794,27659,1,2026-04-04
3720,103,Hyderabad Store,207,Tablet,5,47599,40267,1,2026-06-15
3721,102,Bangalore Store,208,Printer,3,12456,7559,3,2026-04-06
3722,103,Hyderabad Store,202,Mobile,7,49460,42082,3,2026-04-02
3723,102,Bangalore Store,203,Headphones,2,43146,36289,2,2026-04-13
3724,101,Chennai Store,206,Monitor,4,54606,39713,3,2026-04-14
3725,103,Hyderabad Store,204,Keyboard,7,46484,32944,2,2026-02-15
3726,103,Hyderabad Store,204,Keyboard,7,7418,4720,1,2026-01-09
3727,101,Chennai Store,206,Monitor,1,39999,27199,3,2026-05-06
3728,104,Mumbai Store,206,Monitor,6,24846,18138,2,2026-06-17
3729,102,Bangalore Store,206,Monitor,2,25381,17082,3,2026-02-21
3730,105,Delhi Store,204,Keyboard,7,53720,46334,3,2026-02-11
3731,101,Chennai Store,206,Monitor,5,52324,38196,0,2026-05-04
3732,102,Bangalore Store,204,Keyboard,4,15133,10420,2,2026-06-12
3733,102,Bangalore Store,203,Headphones,6,43092,30962,0,2026-01-07
3734,104,Mumbai Store,204,Keyboard,7,27317,20564,1,2026-03-28
3735,101,Chennai Store,202,Mobile,4,34662,28060,0,2026-05-18
3736,105,Delhi Store,203,Headphones,3,33502,21276,1,2026-01-08
3737,101,Chennai Store,208,Printer,1,22363,15781,3,2026-05-18
3738,104,Mumbai Store,204,Keyboard,7,57987,47281,3,2026-04-18
3739,105,Delhi Store,201,Laptop,3,3421,2070,1,2026-05-01
3740,105,Delhi Store,203,Headphones,6,34104,22655,1,2026-01-12
3741,105,Delhi Store,206,Monitor,1,44319,32412,2,2026-04-28
3742,102,Bangalore Store,206,Monitor,7,16599,12651,3,2026-04-09
3743,101,Chennai Store,205,Mouse,6,31149,26339,3,2026-06-09
3744,103,Hyderabad Store,201,Laptop,5,51705,42563,0,2026-05-29
3745,102,Bangalore Store,201,Laptop,3,58358,51938,1,2026-04-03
3746,101,Chennai Store,204,Keyboard,2,29464,19600,3,2026-01-01
3747,103,Hyderabad Store,202,Mobile,4,52314,44502,1,2026-02-03
3748,101,Chennai Store,205,Mouse,6,28611,17951,1,2026-01-16
3749,104,Mumbai Store,204,Keyboard,7,26697,16442,0,2026-02-11
3750,102,Bangalore Store,207,Tablet,5,42948,28579,3,2026-05-10
3751,101,Chennai Store,203,Headphones,4,24316,18843,1,2026-03-26
3752,104,Mumbai Store,204,Keyboard,3,40904,30510,0,2026-05-10
3753,101,Chennai Store,203,Headphones,4,46297,36043,1,2026-04-08
3754,103,Hyderabad Store,208,Printer,2,20018,12399,1,2026-05-11
3755,101,Chennai Store,204,Keyboard,4,59043,39744,0,2026-05-19
3756,102,Bangalore Store,203,Headphones,3,668,429,2,2026-06-25
3757,105,Delhi Store,207,Tablet,5,54561,43287,1,2026-03-15
3758,102,Bangalore Store,204,Keyboard,3,29499,20984,2,2026-02-07
3759,102,Bangalore Store,201,Laptop,5,40031,24863,2,2026-03-12
3760,102,Bangalore Store,201,Laptop,7,44621,27216,2,2026-05-28
3761,103,Hyderabad Store,208,Printer,6,26246,23102,3,2026-04-30
3762,102,Bangalore Store,204,Keyboard,1,5450,3645,1,2026-05-24
3763,104,Mumbai Store,207,Tablet,6,42906,31190,0,2026-02-24
3764,105,Delhi Store,204,Keyboard,1,53714,33821,2,2026-03-13
3765,102,Bangalore Store,201,Laptop,5,19084,13690,0,2026-06-23
3766,102,Bangalore Store,204,Keyboard,3,39788,28164,0,2026-06-25
3767,104,Mumbai Store,203,Headphones,7,41416,25087,2,2026-05-23
3768,105,Delhi Store,208,Printer,2,37875,28122,0,2026-02-04
3769,104,Mumbai Store,203,Headphones,2,40872,31759,0,2026-06-30
3770,103,Hyderabad Store,201,Laptop,7,28743,21565,1,2026-02-02
3771,101,Chennai Store,203,Headphones,2,22391,16313,0,2026-01-09
3772,101,Chennai Store,208,Printer,6,48423,30298,3,2026-03-28
3773,104,Mumbai Store,206,Monitor,4,49142,35091,2,2026-01-23
3774,103,Hyderabad Store,203,Headphones,6,40435,34940,1,2026-02-27
3775,101,Chennai Store,207,Tablet,7,16705,12940,2,2026-02-13
3776,104,Mumbai Store,208,Printer,1,24725,15873,3,2026-01-29
3777,105,Delhi Store,205,Mouse,4,30737,24068,1,2026-01-05
3778,103,Hyderabad Store,205,Mouse,3,27468,20423,3,2026-02-15
3779,102,Bangalore Store,202,Mobile,6,38471,32759,2,2026-03-01
3780,102,Bangalore Store,207,Tablet,1,49022,42707,0,2026-04-05
3781,102,Bangalore Store,201,Laptop,4,3228,2318,0,2026-03-22
3782,101,Chennai Store,206,Monitor,4,56588,42322,2,2026-02-02
3783,103,Hyderabad Store,201,Laptop,7,56860,38318,3,2026-04-19
3784,103,Hyderabad Store,208,Printer,5,59801,48688,0,2026-05-13
3785,105,Delhi Store,201,Laptop,1,6350,4850,2,2026-06-25
3786,102,Bangalore Store,207,Tablet,6,56885,46655,1,2026-04-27
3787,104,Mumbai Store,203,Headphones,2,19080,12329,3,2026-04-28
3788,103,Hyderabad Store,204,Keyboard,1,17859,14021,0,2026-01-14
3789,103,Hyderabad Store,204,Keyboard,4,36002,22040,2,2026-04-29
3790,101,Chennai Store,202,Mobile,4,9995,8965,0,2026-01-01
3791,104,Mumbai Store,203,Headphones,3,34493,28845,1,2026-01-10
3792,102,Bangalore Store,202,Mobile,1,10961,8449,1,2026-04-09
3793,102,Bangalore Store,201,Laptop,5,56962,39662,0,2026-04-28
3794,104,Mumbai Store,207,Tablet,7,59852,47429,0,2026-01-17
3795,101,Chennai Store,204,Keyboard,5,14797,9583,2,2026-02-02
3796,104,Mumbai Store,204,Keyboard,2,53303,33840,1,2026-02-05
3797,102,Bangalore Store,207,Tablet,3,41484,33675,0,2026-01-18
3798,102,Bangalore Store,202,Mobile,1,1855,1523,0,2026-03-04
3799,104,Mumbai Store,203,Headphones,5,47766,29309,3,2026-03-08
3800,101,Chennai Store,201,Laptop,5,1469,1196,2,2026-05-30
3801,103,Hyderabad Store,202,Mobile,4,18723,15828,0,2026-01-06
3802,103,Hyderabad Store,208,Printer,1,23135,20486,2,2026-03-25
3803,102,Bangalore Store,205,Mouse,7,49104,36782,3,2026-06-14
3804,105,Delhi Store,207,Tablet,2,39814,24083,1,2026-05-18
3805,104,Mumbai Store,206,Monitor,2,15366,10504,2,2026-04-22
3806,105,Delhi Store,205,Mouse,2,59935,36787,3,2026-05-04
3807,103,Hyderabad Store,208,Printer,6,31738,26708,2,2026-04-22
3808,101,Chennai Store,208,Printer,6,54789,36773,3,2026-05-02
3809,101,Chennai Store,206,Monitor,6,20633,14859,1,2026-03-23
3810,102,Bangalore Store,203,Headphones,3,7003,4404,0,2026-03-06
3811,102,Bangalore Store,207,Tablet,1,58835,44797,0,2026-05-28
3812,101,Chennai Store,202,Mobile,5,43236,35181,0,2026-06-29
3813,104,Mumbai Store,205,Mouse,6,46190,28897,1,2026-06-20
3814,105,Delhi Store,203,Headphones,2,35390,23918,1,2026-06-09
3815,102,Bangalore Store,207,Tablet,4,17191,11123,2,2026-06-17
3816,104,Mumbai Store,205,Mouse,2,57155,39229,0,2026-06-03
3817,103,Hyderabad Store,201,Laptop,5,24011,20707,3,2026-06-13
3818,102,Bangalore Store,206,Monitor,7,25832,18733,3,2026-01-03
3819,105,Delhi Store,201,Laptop,5,22953,15125,2,2026-01-15
3820,101,Chennai Store,203,Headphones,6,9837,6755,3,2026-02-05
3821,103,Hyderabad Store,205,Mouse,1,22014,14932,1,2026-06-05
3822,101,Chennai Store,204,Keyboard,2,23589,20087,2,2026-04-02
3823,101,Chennai Store,205,Mouse,3,34848,22567,0,2026-06-24
3824,101,Chennai Store,203,Headphones,2,44892,35798,2,2026-05-04
3825,104,Mumbai Store,204,Keyboard,4,57977,48491,1,2026-06-15
3826,103,Hyderabad Store,201,Laptop,1,54735,48369,1,2026-06-05
3827,101,Chennai Store,208,Printer,4,7075,5396,3,2026-03-01
3828,105,Delhi Store,205,Mouse,6,9657,6666,0,2026-05-25
3829,103,Hyderabad Store,201,Laptop,7,19337,15239,2,2026-03-21
3830,104,Mumbai Store,202,Mobile,5,15174,10695,1,2026-01-16
3831,104,Mumbai Store,208,Printer,3,40283,24414,1,2026-04-13
3832,103,Hyderabad Store,205,Mouse,5,5656,4799,2,2026-04-16
3833,104,Mumbai Store,205,Mouse,1,52522,44242,1,2026-05-01
3834,103,Hyderabad Store,202,Mobile,5,15872,12045,2,2026-05-09
3835,101,Chennai Store,202,Mobile,3,34285,26369,3,2026-03-17
3836,103,Hyderabad Store,204,Keyboard,1,5200,3880,1,2026-01-07
3837,105,Delhi Store,204,Keyboard,6,36187,31587,0,2026-03-08
3838,104,Mumbai Store,205,Mouse,5,23509,15904,1,2026-06-24
3839,103,Hyderabad Store,202,Mobile,2,28793,18340,1,2026-04-16
3840,101,Chennai Store,208,Printer,2,5185,4210,0,2026-03-03
3841,104,Mumbai Store,206,Monitor,1,4171,3721,2,2026-03-10
3842,105,Delhi Store,201,Laptop,1,11311,8996,0,2026-06-18
3843,101,Chennai Store,203,Headphones,5,30559,24539,1,2026-04-23
3844,101,Chennai Store,203,Headphones,6,50199,32779,1,2026-05-20
3845,105,Delhi Store,208,Printer,7,29518,21751,0,2026-01-26
3846,103,Hyderabad Store,206,Monitor,7,556,405,2,2026-05-24
3847,105,Delhi Store,204,Keyboard,2,23312,14054,1,2026-01-02
3848,103,Hyderabad Store,205,Mouse,3,40383,31620,0,2026-03-29
3849,101,Chennai Store,208,Printer,1,33250,29846,1,2026-01-10
3850,105,Delhi Store,204,Keyboard,6,31681,25666,1,2026-01-22
3851,104,Mumbai Store,202,Mobile,7,44298,28790,2,2026-03-24
3852,103,Hyderabad Store,204,Keyboard,2,53715,41509,0,2026-02-04
3853,102,Bangalore Store,205,Mouse,4,5872,4220,1,2026-05-18
3854,104,Mumbai Store,206,Monitor,3,34454,22662,0,2026-01-20
3855,105,Delhi Store,203,Headphones,5,49883,34288,3,2026-04-05
3856,101,Chennai Store,208,Printer,3,35565,27031,1,2026-06-09
3857,104,Mumbai Store,203,Headphones,2,40586,33713,3,2026-02-28
3858,104,Mumbai Store,208,Printer,7,57178,50461,2,2026-04-08
3859,105,Delhi Store,202,Mobile,2,56999,49484,2,2026-06-22
3860,103,Hyderabad Store,206,Monitor,2,27784,24431,1,2026-06-02
3861,102,Bangalore Store,205,Mouse,1,4525,2876,1,2026-03-12
3862,105,Delhi Store,205,Mouse,4,38536,24351,3,2026-06-17
3863,101,Chennai Store,202,Mobile,4,40830,27796,2,2026-03-29
3864,101,Chennai Store,203,Headphones,1,43364,29449,0,2026-01-31
3865,101,Chennai Store,207,Tablet,2,32330,19991,0,2026-05-05
3866,102,Bangalore Store,202,Mobile,2,9072,7000,2,2026-03-13
3867,103,Hyderabad Store,201,Laptop,1,5387,3985,3,2026-03-10
3868,103,Hyderabad Store,208,Printer,1,23472,15362,2,2026-06-15
3869,104,Mumbai Store,207,Tablet,3,12634,10296,2,2026-05-25
3870,105,Delhi Store,203,Headphones,1,40949,36426,0,2026-05-24
3871,104,Mumbai Store,201,Laptop,1,12388,8623,3,2026-05-04
3872,105,Delhi Store,202,Mobile,3,31818,19388,2,2026-01-07
3873,104,Mumbai Store,204,Keyboard,1,32356,24187,3,2026-04-28
3874,101,Chennai Store,201,Laptop,2,24818,15715,1,2026-06-04
3875,103,Hyderabad Store,203,Headphones,7,45636,37428,0,2026-03-21
3876,101,Chennai Store,201,Laptop,3,5868,3839,3,2026-06-01
3877,103,Hyderabad Store,207,Tablet,5,4108,3073,2,2026-06-02
3878,103,Hyderabad Store,208,Printer,3,35768,29064,2,2026-04-17
3879,101,Chennai Store,208,Printer,3,2046,1660,1,2026-04-26
3880,105,Delhi Store,207,Tablet,7,16140,10832,0,2026-04-21
3881,102,Bangalore Store,204,Keyboard,5,19570,14512,0,2026-05-04
3882,101,Chennai Store,208,Printer,2,23104,16335,0,2026-03-15
3883,103,Hyderabad Store,206,Monitor,6,56374,42901,3,2026-06-29
3884,101,Chennai Store,205,Mouse,2,55162,47813,1,2026-01-11
3885,104,Mumbai Store,201,Laptop,3,45515,30993,2,2026-04-03
3886,105,Delhi Store,203,Headphones,7,7174,6309,0,2026-03-31
3887,103,Hyderabad Store,203,Headphones,6,45871,36691,3,2026-02-10
3888,102,Bangalore Store,201,Laptop,3,38959,23795,3,2026-05-06
3889,104,Mumbai Store,208,Printer,5,4705,3757,0,2026-02-27
3890,104,Mumbai Store,203,Headphones,5,55985,48975,2,2026-04-28
3891,104,Mumbai Store,207,Tablet,4,28319,23826,2,2026-05-29
3892,102,Bangalore Store,206,Monitor,7,40283,25756,3,2026-05-05
3893,103,Hyderabad Store,205,Mouse,5,11133,7139,3,2026-06-26
3894,102,Bangalore Store,203,Headphones,2,56561,43866,0,2026-01-16
3895,105,Delhi Store,208,Printer,7,58958,48944,0,2026-01-22
3896,104,Mumbai Store,204,Keyboard,3,47873,41660,3,2026-04-08
3897,104,Mumbai Store,201,Laptop,3,53400,47198,0,2026-03-22
3898,101,Chennai Store,202,Mobile,5,12655,9486,0,2026-05-14
3899,104,Mumbai Store,204,Keyboard,7,22326,19501,0,2026-04-26
3900,103,Hyderabad Store,205,Mouse,5,35635,29986,0,2026-06-25
3901,104,Mumbai Store,205,Mouse,4,50130,44873,0,2026-06-14
3902,105,Delhi Store,205,Mouse,1,35494,21468,2,2026-06-17
3903,103,Hyderabad Store,202,Mobile,7,34327,21025,3,2026-05-26
3904,104,Mumbai Store,205,Mouse,2,27503,19087,2,2026-03-28
3905,102,Bangalore Store,201,Laptop,5,41774,26132,2,2026-02-17
3906,102,Bangalore Store,202,Mobile,4,16654,12110,1,2026-01-06
3907,101,Chennai Store,208,Printer,6,25899,23096,0,2026-01-18
3908,104,Mumbai Store,204,Keyboard,1,45050,40476,3,2026-05-13
3909,102,Bangalore Store,202,Mobile,1,12866,10541,1,2026-03-06
3910,105,Delhi Store,208,Printer,7,20764,17904,3,2026-04-14
3911,103,Hyderabad Store,202,Mobile,6,52091,33042,0,2026-03-26
3912,105,Delhi Store,201,Laptop,5,27664,21079,3,2026-01-16
3913,104,Mumbai Store,202,Mobile,6,39046,23633,3,2026-05-21
3914,105,Delhi Store,207,Tablet,6,19691,12972,0,2026-04-30
3915,101,Chennai Store,208,Printer,1,15030,10441,3,2026-06-15
3916,105,Delhi Store,205,Mouse,5,54945,33627,1,2026-03-23
3917,104,Mumbai Store,201,Laptop,7,7047,6271,0,2026-02-04
3918,104,Mumbai Store,208,Printer,1,48484,35385,1,2026-03-11
3919,102,Bangalore Store,204,Keyboard,1,52739,43223,2,2026-02-07
3920,101,Chennai Store,202,Mobile,4,18729,11571,2,2026-01-01
3921,103,Hyderabad Store,208,Printer,5,6260,4089,3,2026-05-04
3922,104,Mumbai Store,207,Tablet,5,15314,11321,1,2026-04-07
3923,103,Hyderabad Store,206,Monitor,5,29260,21339,2,2026-04-18
3924,103,Hyderabad Store,202,Mobile,4,38159,30022,1,2026-04-11
3925,103,Hyderabad Store,201,Laptop,1,29462,24915,0,2026-03-17
3926,103,Hyderabad Store,204,Keyboard,1,55784,37061,2,2026-02-19
3927,104,Mumbai Store,202,Mobile,2,45713,30548,2,2026-03-18
3928,101,Chennai Store,206,Monitor,6,43834,27606,1,2026-04-17
3929,101,Chennai Store,203,Headphones,4,44780,28125,0,2026-06-04
3930,103,Hyderabad Store,205,Mouse,2,45968,38254,2,2026-06-14
3931,105,Delhi Store,208,Printer,6,52881,32133,0,2026-01-04
3932,103,Hyderabad Store,208,Printer,5,35063,22787,0,2026-06-11
3933,104,Mumbai Store,203,Headphones,5,16828,11043,0,2026-01-02
3934,101,Chennai Store,202,Mobile,7,25221,15877,2,2026-02-12
3935,103,Hyderabad Store,206,Monitor,3,36348,32235,2,2026-03-22
3936,103,Hyderabad Store,203,Headphones,2,2226,1401,0,2026-06-03
3937,104,Mumbai Store,208,Printer,1,59102,40882,2,2026-02-02
3938,101,Chennai Store,207,Tablet,5,48696,37231,2,2026-06-09
3939,104,Mumbai Store,202,Mobile,7,23581,18695,0,2026-03-20
3940,105,Delhi Store,206,Monitor,5,36841,30750,2,2026-06-20
3941,103,Hyderabad Store,201,Laptop,3,58182,39174,1,2026-02-08
3942,102,Bangalore Store,202,Mobile,4,48884,36824,1,2026-03-07
3943,101,Chennai Store,203,Headphones,4,38976,32983,0,2026-05-30
3944,103,Hyderabad Store,204,Keyboard,6,33528,24650,3,2026-04-05
3945,105,Delhi Store,208,Printer,6,24989,15437,3,2026-04-01
3946,103,Hyderabad Store,201,Laptop,2,55433,42101,2,2026-01-06
3947,102,Bangalore Store,205,Mouse,7,21900,16652,1,2026-01-26
3948,105,Delhi Store,206,Monitor,4,48362,33347,1,2026-01-17
3949,103,Hyderabad Store,205,Mouse,2,40827,29603,3,2026-03-03
3950,101,Chennai Store,205,Mouse,4,55662,36073,1,2026-04-11
3951,104,Mumbai Store,205,Mouse,5,47076,38655,2,2026-03-11
3952,104,Mumbai Store,202,Mobile,4,2631,2114,0,2026-03-05
3953,104,Mumbai Store,203,Headphones,1,50969,37187,2,2026-01-17
3954,103,Hyderabad Store,208,Printer,7,13850,9153,1,2026-06-06
3955,105,Delhi Store,208,Printer,7,36004,29893,2,2026-04-15
3956,105,Delhi Store,206,Monitor,5,9676,8120,1,2026-04-09
3957,101,Chennai Store,203,Headphones,2,33350,27736,0,2026-01-26
3958,103,Hyderabad Store,206,Monitor,4,24246,21438,0,2026-05-09
3959,105,Delhi Store,208,Printer,5,59879,52323,0,2026-03-05
3960,101,Chennai Store,205,Mouse,5,6078,4230,1,2026-03-19
3961,101,Chennai Store,207,Tablet,1,53335,42173,2,2026-04-26
3962,104,Mumbai Store,201,Laptop,3,44770,39370,2,2026-03-31
3963,101,Chennai Store,207,Tablet,3,30168,18205,3,2026-06-15
3964,103,Hyderabad Store,202,Mobile,2,51752,31213,1,2026-06-09
3965,104,Mumbai Store,205,Mouse,3,4888,3664,1,2026-05-26
3966,101,Chennai Store,205,Mouse,5,3343,2703,3,2026-01-28
3967,103,Hyderabad Store,208,Printer,1,28370,20027,1,2026-04-08
3968,104,Mumbai Store,203,Headphones,7,56900,44201,2,2026-01-24
3969,104,Mumbai Store,208,Printer,3,28544,24329,3,2026-05-03
3970,104,Mumbai Store,202,Mobile,4,41294,36544,3,2026-05-04
3971,101,Chennai Store,201,Laptop,1,38673,23537,3,2026-06-09
3972,101,Chennai Store,201,Laptop,2,34281,26904,3,2026-06-01
3973,104,Mumbai Store,207,Tablet,7,6790,5293,1,2026-06-29
3974,104,Mumbai Store,201,Laptop,1,51429,43122,2,2026-04-29
3975,104,Mumbai Store,201,Laptop,5,13925,8774,3,2026-03-04
3976,101,Chennai Store,205,Mouse,1,31087,26513,3,2026-03-27
3977,101,Chennai Store,206,Monitor,2,22303,19507,3,2026-03-16
3978,103,Hyderabad Store,207,Tablet,5,9760,6418,0,2026-02-03
3979,104,Mumbai Store,204,Keyboard,5,56554,34991,1,2026-01-21
3980,104,Mumbai Store,203,Headphones,7,15110,13368,1,2026-01-20
3981,104,Mumbai Store,204,Keyboard,4,4432,2839,0,2026-05-03
3982,105,Delhi Store,202,Mobile,1,27127,18597,1,2026-03-14
3983,101,Chennai Store,202,Mobile,3,24704,18055,3,2026-01-04
