employee_id,department,clock_in,clock_out,tasks_completed
1243,IT,2026-06-15 10:14:00,2026-06-15 17:14:00,14
1244,HR,2026-06-15 10:12:00,2026-06-15 15:12:00,4
1245,Finance,2026-06-15 10:51:00,2026-06-15 18:51:00,19
1246,IT,2026-06-15 09:35:00,2026-06-15 14:35:00,15
1247,HR,2026-06-15 08:53:00,2026-06-15 15:53:00,12
1248,Finance,2026-06-15 10:33:00,2026-06-15 18:33:00,10
1249,HR,2026-06-15 09:28:00,2026-06-15 16:28:00,19
1250,Sales,2026-06-15 10:35:00,2026-06-15 14:35:00,6
1251,Finance,2026-06-15 10:37:00,2026-06-15 19:37:00,19
1252,Finance,2026-06-15 10:56:00,2026-06-15 17:56:00,8
1253,Sales,2026-06-15 09:17:00,2026-06-15 17:17:00,19
1254,Finance,2026-06-15 09:10:00,2026-06-15 17:10:00,3
1255,IT,2026-06-15 09:12:00,2026-06-15 14:12:00,8
1256,HR,2026-06-15 10:06:00,2026-06-15 17:06:00,18
1257,HR,2026-06-15 09:30:00,2026-06-15 15:30:00,18
1258,Finance,2026-06-15 08:31:00,2026-06-15 13:31:00,19
1259,HR,2026-06-15 09:01:00,2026-06-15 16:01:00,16
1260,Sales,2026-06-15 09:38:00,2026-06-15 17:38:00,10
1261,Sales,2026-06-15 08:10:00,2026-06-15 16:10:00,3
1262,Finance,2026-06-15 09:46:00,2026-06-15 14:46:00,11
1263,Finance,2026-06-15 08:32:00,2026-06-15 14:32:00,0
1264,Finance,2026-06-15 08:41:00,2026-06-15 13:41:00,9
1265,Sales,2026-06-15 10:25:00,2026-06-15 16:25:00,7
1266,HR,2026-06-15 10:10:00,2026-06-15 18:10:00,2
1267,Sales,2026-06-15 10:41:00,2026-06-15 16:41:00,16
1268,HR,2026-06-15 09:48:00,2026-06-15 14:48:00,19
1269,HR,2026-06-15 08:31:00,2026-06-15 16:31:00,9
1270,Sales,2026-06-15 09:39:00,2026-06-15 13:39:00,12
1271,Sales,2026-06-15 08:53:00,2026-06-15 13:53:00,14
1272,IT,2026-06-15 09:15:00,2026-06-15 17:15:00,19
1273,HR,2026-06-15 10:26:00,2026-06-15 14:26:00,15
1274,HR,2026-06-15 09:24:00,2026-06-15 14:24:00,11
1275,Sales,2026-06-15 08:11:00,2026-06-15 13:11:00,8
1276,HR,2026-06-15 08:33:00,2026-06-15 15:33:00,6
1277,Sales,2026-06-15 09:00:00,2026-06-15 15:00:00,3
1278,Sales,2026-06-15 09:26:00,2026-06-15 14:26:00,13
1279,HR,2026-06-15 08:14:00,2026-06-15 15:14:00,4
1280,Sales,2026-06-15 08:38:00,2026-06-15 16:38:00,9
1281,HR,2026-06-15 09:36:00,2026-06-15 14:36:00,13
1282,HR,2026-06-15 09:11:00,2026-06-15 18:11:00,5
1283,Sales,2026-06-15 08:35:00,2026-06-15 17:35:00,13
1284,Finance,2026-06-15 08:35:00,2026-06-15 12:35:00,0
1285,IT,2026-06-15 09:37:00,2026-06-15 15:37:00,12
1286,Finance,2026-06-15 10:04:00,2026-06-15 17:04:00,7
1287,Finance,2026-06-15 09:38:00,2026-06-15 18:38:00,5
1288,Sales,2026-06-15 08:44:00,2026-06-15 17:44:00,6
1289,HR,2026-06-15 10:43:00,2026-06-15 14:43:00,8
1290,HR,2026-06-15 10:43:00,2026-06-15 15:43:00,4
1291,IT,2026-06-15 10:51:00,2026-06-15 16:51:00,13
1292,Finance,2026-06-15 10:32:00,2026-06-15 18:32:00,2
1293,IT,2026-06-15 10:45:00,2026-06-15 19:45:00,7
1294,IT,2026-06-15 10:19:00,2026-06-15 16:19:00,4
1295,IT,2026-06-15 08:05:00,2026-06-15 12:05:00,1
1296,IT,2026-06-15 08:59:00,2026-06-15 14:59:00,7
1297,Finance,2026-06-15 08:19:00,2026-06-15 15:19:00,10
1298,Finance,2026-06-15 10:53:00,2026-06-15 16:53:00,15
1299,Finance,2026-06-15 09:02:00,2026-06-15 13:02:00,14
1300,IT,2026-06-15 08:01:00,2026-06-15 16:01:00,19
1301,HR,2026-06-15 08:47:00,2026-06-15 14:47:00,0
1302,Finance,2026-06-15 10:04:00,2026-06-15 16:04:00,11
1303,Sales,2026-06-15 08:19:00,2026-06-15 12:19:00,6
1304,Sales,2026-06-15 10:53:00,2026-06-15 16:53:00,5
1305,Finance,2026-06-15 08:42:00,2026-06-15 16:42:00,12
1306,Sales,2026-06-15 08:21:00,2026-06-15 15:21:00,19
1307,Finance,2026-06-15 08:44:00,2026-06-15 17:44:00,10
1308,Finance,2026-06-15 09:25:00,2026-06-15 15:25:00,10
1309,IT,2026-06-15 08:19:00,2026-06-15 14:19:00,15
1310,Finance,2026-06-15 10:11:00,2026-06-15 19:11:00,10
1311,HR,2026-06-15 09:26:00,2026-06-15 15:26:00,5
1312,HR,2026-06-15 10:18:00,2026-06-15 19:18:00,13
1313,Sales,2026-06-15 09:48:00,2026-06-15 14:48:00,0
1314,Finance,2026-06-15 10:51:00,2026-06-15 19:51:00,14
1315,Sales,2026-06-15 10:10:00,2026-06-15 18:10:00,3
1316,IT,2026-06-15 09:37:00,2026-06-15 18:37:00,11
1317,Finance,2026-06-15 10:52:00,2026-06-15 18:52:00,13
1318,IT,2026-06-15 08:12:00,2026-06-15 12:12:00,19
1319,HR,2026-06-15 10:31:00,2026-06-15 14:31:00,6
1320,HR,2026-06-15 09:10:00,2026-06-15 16:10:00,8
1321,Finance,2026-06-15 08:22:00,2026-06-15 13:22:00,10
1322,Finance,2026-06-15 08:25:00,2026-06-15 12:25:00,18
1323,IT,2026-06-15 09:13:00,2026-06-15 15:13:00,16
1324,Finance,2026-06-15 09:29:00,2026-06-15 16:29:00,12
1325,Finance,2026-06-15 09:55:00,2026-06-15 13:55:00,18
1326,HR,2026-06-15 09:58:00,2026-06-15 17:58:00,19
1327,HR,2026-06-15 09:22:00,2026-06-15 13:22:00,9
1328,Finance,2026-06-15 09:16:00,2026-06-15 14:16:00,16
1329,IT,2026-06-15 09:09:00,2026-06-15 13:09:00,6
1330,Sales,2026-06-15 08:49:00,2026-06-15 17:49:00,19
1331,IT,2026-06-15 08:43:00,2026-06-15 16:43:00,1
1332,Sales,2026-06-15 08:03:00,2026-06-15 14:03:00,3
1333,IT,2026-06-15 10:29:00,2026-06-15 15:29:00,8
1334,IT,2026-06-15 10:07:00,2026-06-15 18:07:00,18
1335,Sales,2026-06-15 09:51:00,2026-06-15 15:51:00,10
1336,Finance,2026-06-15 09:56:00,2026-06-15 14:56:00,15
1337,Finance,2026-06-15 10:58:00,2026-06-15 16:58:00,3
1338,IT,2026-06-15 08:38:00,2026-06-15 17:38:00,15
1339,Finance,2026-06-15 08:03:00,2026-06-15 17:03:00,10
1340,HR,2026-06-15 09:35:00,2026-06-15 14:35:00,6
1341,IT,2026-06-15 08:57:00,2026-06-15 13:57:00,12
1342,HR,2026-06-15 09:43:00,2026-06-15 18:43:00,18
1343,IT,2026-06-15 09:30:00,2026-06-15 18:30:00,4
1344,HR,2026-06-15 08:41:00,2026-06-15 12:41:00,9
1345,IT,2026-06-15 09:29:00,2026-06-15 15:29:00,6
1346,IT,2026-06-15 09:20:00,2026-06-15 16:20:00,0
1347,Finance,2026-06-15 09:52:00,2026-06-15 14:52:00,19
1348,Finance,2026-06-15 08:43:00,2026-06-15 17:43:00,17
1349,Finance,2026-06-15 10:42:00,2026-06-15 15:42:00,11
1350,HR,2026-06-15 08:57:00,2026-06-15 12:57:00,11
1351,Finance,2026-06-15 10:57:00,2026-06-15 16:57:00,3
1352,Finance,2026-06-15 09:03:00,2026-06-15 13:03:00,1
1353,IT,2026-06-15 09:01:00,2026-06-15 16:01:00,5
1354,HR,2026-06-15 08:54:00,2026-06-15 12:54:00,15
1355,Finance,2026-06-15 09:38:00,2026-06-15 16:38:00,18
1356,Finance,2026-06-15 08:08:00,2026-06-15 13:08:00,12
1357,HR,2026-06-15 08:22:00,2026-06-15 16:22:00,9
1358,IT,2026-06-15 10:09:00,2026-06-15 16:09:00,6
1359,HR,2026-06-15 10:06:00,2026-06-15 18:06:00,14
1360,Finance,2026-06-15 10:09:00,2026-06-15 17:09:00,14
1361,Finance,2026-06-15 09:11:00,2026-06-15 18:11:00,12
1362,IT,2026-06-15 10:02:00,2026-06-15 15:02:00,19
1363,Finance,2026-06-15 10:20:00,2026-06-15 16:20:00,12
1364,Sales,2026-06-15 10:15:00,2026-06-15 18:15:00,2
1365,Sales,2026-06-15 08:59:00,2026-06-15 17:59:00,12
1366,IT,2026-06-15 08:06:00,2026-06-15 17:06:00,1
1367,IT,2026-06-15 09:23:00,2026-06-15 13:23:00,4
1368,Sales,2026-06-15 08:09:00,2026-06-15 14:09:00,15
1369,HR,2026-06-15 08:24:00,2026-06-15 13:24:00,11
1370,IT,2026-06-15 08:59:00,2026-06-15 13:59:00,13
1371,Sales,2026-06-15 09:40:00,2026-06-15 16:40:00,10
1372,HR,2026-06-15 10:04:00,2026-06-15 16:04:00,17
1373,HR,2026-06-15 08:42:00,2026-06-15 17:42:00,17
1374,Finance,2026-06-15 10:56:00,2026-06-15 17:56:00,18
1375,Sales,2026-06-15 10:31:00,2026-06-15 14:31:00,7
1376,Sales,2026-06-15 08:03:00,2026-06-15 17:03:00,1
1377,Sales,2026-06-15 10:25:00,2026-06-15 19:25:00,15
1378,Sales,2026-06-15 10:29:00,2026-06-15 18:29:00,12
1379,IT,2026-06-15 08:19:00,2026-06-15 17:19:00,17
1380,Finance,2026-06-15 09:01:00,2026-06-15 14:01:00,12
1381,HR,2026-06-15 10:11:00,2026-06-15 18:11:00,17
1382,Finance,2026-06-15 08:54:00,2026-06-15 14:54:00,18
1383,Finance,2026-06-15 10:52:00,2026-06-15 15:52:00,13
1384,HR,2026-06-15 09:44:00,2026-06-15 16:44:00,8
1385,IT,2026-06-15 10:42:00,2026-06-15 19:42:00,18
1386,HR,2026-06-15 10:27:00,2026-06-15 17:27:00,0
1387,Finance,2026-06-15 10:51:00,2026-06-15 18:51:00,16
1388,IT,2026-06-15 09:34:00,2026-06-15 14:34:00,2
1389,Sales,2026-06-15 09:12:00,2026-06-15 18:12:00,15
1390,Sales,2026-06-15 10:59:00,2026-06-15 18:59:00,13
1391,Sales,2026-06-15 10:54:00,2026-06-15 19:54:00,7
1392,IT,2026-06-15 08:40:00,2026-06-15 12:40:00,5
1393,Finance,2026-06-15 10:22:00,2026-06-15 16:22:00,10
1394,Finance,2026-06-15 09:12:00,2026-06-15 15:12:00,17
1395,Finance,2026-06-15 10:32:00,2026-06-15 18:32:00,6
1396,Finance,2026-06-15 10:44:00,2026-06-15 17:44:00,17
1397,Sales,2026-06-15 10:46:00,2026-06-15 16:46:00,9
1398,Finance,2026-06-15 09:47:00,2026-06-15 16:47:00,5
1399,Finance,2026-06-15 08:52:00,2026-06-15 16:52:00,7
1400,Sales,2026-06-15 08:12:00,2026-06-15 12:12:00,19
1401,IT,2026-06-15 09:52:00,2026-06-15 16:52:00,16
1402,Sales,2026-06-15 08:01:00,2026-06-15 12:01:00,17
1403,IT,2026-06-15 09:10:00,2026-06-15 13:10:00,5
1404,HR,2026-06-15 08:10:00,2026-06-15 17:10:00,1
1405,Sales,2026-06-15 10:54:00,2026-06-15 18:54:00,2
1406,IT,2026-06-15 10:17:00,2026-06-15 14:17:00,19
1407,IT,2026-06-15 08:34:00,2026-06-15 17:34:00,0
1408,Sales,2026-06-15 08:44:00,2026-06-15 12:44:00,10
1409,HR,2026-06-15 08:15:00,2026-06-15 13:15:00,18
1410,Finance,2026-06-15 10:24:00,2026-06-15 19:24:00,18
1411,IT,2026-06-15 08:41:00,2026-06-15 14:41:00,0
1412,HR,2026-06-15 10:17:00,2026-06-15 15:17:00,12
1413,HR,2026-06-15 08:57:00,2026-06-15 17:57:00,8
1414,Sales,2026-06-15 10:38:00,2026-06-15 15:38:00,9
1415,HR,2026-06-15 08:51:00,2026-06-15 13:51:00,19
1416,IT,2026-06-15 08:30:00,2026-06-15 15:30:00,7
1417,IT,2026-06-15 08:08:00,2026-06-15 13:08:00,3
1418,IT,2026-06-15 10:34:00,2026-06-15 14:34:00,19
1419,IT,2026-06-15 10:04:00,2026-06-15 17:04:00,14
1420,HR,2026-06-15 10:01:00,2026-06-15 18:01:00,12
1421,Sales,2026-06-15 09:44:00,2026-06-15 14:44:00,8
1422,Sales,2026-06-15 10:47:00,2026-06-15 19:47:00,8
1423,HR,2026-06-15 08:10:00,2026-06-15 14:10:00,4
1424,IT,2026-06-15 09:12:00,2026-06-15 16:12:00,12
1425,Sales,2026-06-15 08:09:00,2026-06-15 15:09:00,8
1426,Sales,2026-06-15 10:01:00,2026-06-15 19:01:00,6
1427,Sales,2026-06-15 10:20:00,2026-06-15 18:20:00,13
1428,HR,2026-06-15 10:04:00,2026-06-15 14:04:00,17
1429,Sales,2026-06-15 10:16:00,2026-06-15 18:16:00,1
1430,IT,2026-06-15 08:57:00,2026-06-15 15:57:00,9
1431,Finance,2026-06-15 09:02:00,2026-06-15 14:02:00,2
1432,HR,2026-06-15 10:53:00,2026-06-15 17:53:00,4
1433,Finance,2026-06-15 09:58:00,2026-06-15 16:58:00,18
1434,HR,2026-06-15 10:15:00,2026-06-15 14:15:00,3
1435,Finance,2026-06-15 08:43:00,2026-06-15 14:43:00,13
1436,IT,2026-06-15 10:37:00,2026-06-15 17:37:00,6
1437,HR,2026-06-15 10:48:00,2026-06-15 14:48:00,15
1438,Finance,2026-06-15 09:39:00,2026-06-15 15:39:00,7
1439,HR,2026-06-15 10:41:00,2026-06-15 14:41:00,12
1440,IT,2026-06-15 10:26:00,2026-06-15 15:26:00,1
1441,Sales,2026-06-15 08:05:00,2026-06-15 13:05:00,5
1442,IT,2026-06-15 09:24:00,2026-06-15 13:24:00,13
1443,Sales,2026-06-15 10:25:00,2026-06-15 16:25:00,1
1444,Sales,2026-06-15 10:10:00,2026-06-15 19:10:00,13
1445,Finance,2026-06-15 09:47:00,2026-06-15 17:47:00,6
1446,HR,2026-06-15 10:07:00,2026-06-15 16:07:00,19
1447,Sales,2026-06-15 09:58:00,2026-06-15 13:58:00,12
1448,IT,2026-06-15 08:07:00,2026-06-15 17:07:00,3
1449,Finance,2026-06-15 10:02:00,2026-06-15 19:02:00,12
1450,Sales,2026-06-15 10:26:00,2026-06-15 14:26:00,15
1451,HR,2026-06-15 10:43:00,2026-06-15 14:43:00,10
1452,HR,2026-06-15 08:32:00,2026-06-15 13:32:00,3
1453,IT,2026-06-15 08:58:00,2026-06-15 12:58:00,2
1454,Sales,2026-06-15 08:47:00,2026-06-15 14:47:00,19
1455,Finance,2026-06-15 09:34:00,2026-06-15 16:34:00,13
1456,Finance,2026-06-15 08:30:00,2026-06-15 12:30:00,19
1457,Finance,2026-06-15 09:49:00,2026-06-15 18:49:00,13
1458,HR,2026-06-15 10:14:00,2026-06-15 19:14:00,14
1459,HR,2026-06-15 10:07:00,2026-06-15 16:07:00,14
1460,IT,2026-06-15 08:33:00,2026-06-15 16:33:00,19
1461,IT,2026-06-15 08:00:00,2026-06-15 13:00:00,14
1462,Sales,2026-06-15 09:56:00,2026-06-15 17:56:00,1
1463,HR,2026-06-15 09:06:00,2026-06-15 17:06:00,5
1464,HR,2026-06-15 10:53:00,2026-06-15 15:53:00,16
1465,IT,2026-06-15 09:24:00,2026-06-15 18:24:00,19
1466,IT,2026-06-15 08:52:00,2026-06-15 17:52:00,2
1467,IT,2026-06-15 09:57:00,2026-06-15 13:57:00,10
1468,IT,2026-06-15 09:54:00,2026-06-15 14:54:00,3
1469,IT,2026-06-15 10:33:00,2026-06-15 19:33:00,5
1470,IT,2026-06-15 10:24:00,2026-06-15 18:24:00,4
1471,Sales,2026-06-15 10:40:00,2026-06-15 18:40:00,7
1472,IT,2026-06-15 08:41:00,2026-06-15 12:41:00,1
1473,IT,2026-06-15 10:35:00,2026-06-15 19:35:00,1
1474,Finance,2026-06-15 08:37:00,2026-06-15 14:37:00,13
1475,IT,2026-06-15 09:06:00,2026-06-15 13:06:00,0
1476,IT,2026-06-15 08:17:00,2026-06-15 14:17:00,10
1477,Finance,2026-06-15 08:27:00,2026-06-15 13:27:00,8
1478,Finance,2026-06-15 09:15:00,2026-06-15 14:15:00,17
1479,HR,2026-06-15 08:12:00,2026-06-15 13:12:00,12
1480,IT,2026-06-15 08:42:00,2026-06-15 16:42:00,9
1481,IT,2026-06-15 10:17:00,2026-06-15 19:17:00,18
1482,HR,2026-06-15 09:33:00,2026-06-15 14:33:00,3
1483,Finance,2026-06-15 10:55:00,2026-06-15 15:55:00,9
1484,Finance,2026-06-15 09:21:00,2026-06-15 14:21:00,0
1485,Sales,2026-06-15 09:48:00,2026-06-15 16:48:00,17
1486,Finance,2026-06-15 08:20:00,2026-06-15 13:20:00,13
1487,IT,2026-06-15 10:46:00,2026-06-15 17:46:00,9
1488,Finance,2026-06-15 10:05:00,2026-06-15 17:05:00,5
1489,Sales,2026-06-15 08:53:00,2026-06-15 12:53:00,16
1490,Sales,2026-06-15 10:06:00,2026-06-15 16:06:00,2
1491,HR,2026-06-15 09:28:00,2026-06-15 18:28:00,10
1492,Sales,2026-06-15 09:28:00,2026-06-15 15:28:00,8
1493,HR,2026-06-15 09:00:00,2026-06-15 18:00:00,15
1494,HR,2026-06-15 10:57:00,2026-06-15 14:57:00,5
1495,HR,2026-06-15 10:24:00,2026-06-15 19:24:00,2
1496,Sales,2026-06-15 10:18:00,2026-06-15 14:18:00,11
1497,HR,2026-06-15 10:49:00,2026-06-15 18:49:00,0
1498,Sales,2026-06-15 08:28:00,2026-06-15 17:28:00,4
1499,IT,2026-06-15 10:00:00,2026-06-15 16:00:00,15
1500,Sales,2026-06-15 10:53:00,2026-06-15 15:53:00,15
1501,Sales,2026-06-15 08:35:00,2026-06-15 13:35:00,10
1502,IT,2026-06-15 08:58:00,2026-06-15 15:58:00,6
1503,Sales,2026-06-15 10:33:00,2026-06-15 19:33:00,12
1504,Sales,2026-06-15 09:13:00,2026-06-15 15:13:00,1
1505,HR,2026-06-15 09:16:00,2026-06-15 17:16:00,11
1506,HR,2026-06-15 09:31:00,2026-06-15 13:31:00,19
1507,IT,2026-06-15 09:46:00,2026-06-15 17:46:00,5
1508,Finance,2026-06-15 09:05:00,2026-06-15 17:05:00,0
1509,Finance,2026-06-15 10:25:00,2026-06-15 18:25:00,6
1510,Finance,2026-06-15 10:25:00,2026-06-15 14:25:00,14
1511,Sales,2026-06-15 08:54:00,2026-06-15 14:54:00,4
1512,IT,2026-06-15 09:54:00,2026-06-15 14:54:00,0
1513,Sales,2026-06-15 10:37:00,2026-06-15 19:37:00,2
1514,Finance,2026-06-15 10:22:00,2026-06-15 18:22:00,1
1515,IT,2026-06-15 08:40:00,2026-06-15 14:40:00,17
1516,Finance,2026-06-15 10:40:00,2026-06-15 14:40:00,13
1517,Sales,2026-06-15 09:38:00,2026-06-15 14:38:00,6
1518,HR,2026-06-15 09:29:00,2026-06-15 16:29:00,16
1519,IT,2026-06-15 09:50:00,2026-06-15 14:50:00,18
1520,Sales,2026-06-15 08:31:00,2026-06-15 17:31:00,16
1521,Sales,2026-06-15 09:58:00,2026-06-15 14:58:00,1
1522,Finance,2026-06-15 09:06:00,2026-06-15 17:06:00,14
1523,IT,2026-06-15 10:59:00,2026-06-15 19:59:00,0
1524,Finance,2026-06-15 09:24:00,2026-06-15 17:24:00,15
1525,Finance,2026-06-15 08:37:00,2026-06-15 12:37:00,12
1526,Sales,2026-06-15 09:55:00,2026-06-15 13:55:00,16
1527,Sales,2026-06-15 08:56:00,2026-06-15 13:56:00,8
1528,Sales,2026-06-15 08:16:00,2026-06-15 16:16:00,17
1529,Sales,2026-06-15 09:39:00,2026-06-15 14:39:00,10
1530,IT,2026-06-15 08:17:00,2026-06-15 16:17:00,9
1531,IT,2026-06-15 08:17:00,2026-06-15 13:17:00,15
1532,Sales,2026-06-15 08:44:00,2026-06-15 13:44:00,16
1533,IT,2026-06-15 09:48:00,2026-06-15 17:48:00,3
1534,HR,2026-06-15 10:19:00,2026-06-15 16:19:00,11
1535,IT,2026-06-15 08:14:00,2026-06-15 14:14:00,14
1536,Sales,2026-06-15 08:54:00,2026-06-15 14:54:00,19
1537,HR,2026-06-15 08:25:00,2026-06-15 13:25:00,13
1538,Sales,2026-06-15 08:17:00,2026-06-15 16:17:00,2
1539,HR,2026-06-15 08:41:00,2026-06-15 14:41:00,16
1540,Sales,2026-06-15 08:11:00,2026-06-15 12:11:00,2
1541,Finance,2026-06-15 08:54:00,2026-06-15 13:54:00,2
1542,Sales,2026-06-15 08:53:00,2026-06-15 17:53:00,13
1543,Sales,2026-06-15 08:53:00,2026-06-15 17:53:00,0
1544,IT,2026-06-15 08:09:00,2026-06-15 17:09:00,15
1545,Sales,2026-06-15 09:07:00,2026-06-15 17:07:00,6
1546,Sales,2026-06-15 09:15:00,2026-06-15 16:15:00,15
1547,Finance,2026-06-15 08:13:00,2026-06-15 14:13:00,13
1548,Finance,2026-06-15 08:25:00,2026-06-15 12:25:00,12
1549,Sales,2026-06-15 10:02:00,2026-06-15 17:02:00,3
1550,IT,2026-06-15 09:10:00,2026-06-15 14:10:00,13
1551,Sales,2026-06-15 09:48:00,2026-06-15 16:48:00,11
1552,IT,2026-06-15 08:13:00,2026-06-15 17:13:00,1
1553,Sales,2026-06-15 09:20:00,2026-06-15 16:20:00,15
1554,Sales,2026-06-15 09:41:00,2026-06-15 13:41:00,14
1555,IT,2026-06-15 10:16:00,2026-06-15 19:16:00,15
1556,Sales,2026-06-15 09:19:00,2026-06-15 16:19:00,13
1557,Finance,2026-06-15 10:11:00,2026-06-15 15:11:00,3
1558,HR,2026-06-15 10:33:00,2026-06-15 17:33:00,13
1559,HR,2026-06-15 08:35:00,2026-06-15 17:35:00,17
1560,Sales,2026-06-15 10:53:00,2026-06-15 19:53:00,18
1561,Sales,2026-06-15 10:31:00,2026-06-15 16:31:00,5
1562,Sales,2026-06-15 10:52:00,2026-06-15 16:52:00,4
1563,Sales,2026-06-15 10:58:00,2026-06-15 18:58:00,10
1564,Finance,2026-06-15 10:57:00,2026-06-15 18:57:00,4
1565,IT,2026-06-15 10:02:00,2026-06-15 18:02:00,5
1566,IT,2026-06-15 09:20:00,2026-06-15 17:20:00,10
1567,HR,2026-06-15 09:23:00,2026-06-15 17:23:00,2
1568,Finance,2026-06-15 09:54:00,2026-06-15 18:54:00,9
1569,Sales,2026-06-15 09:43:00,2026-06-15 18:43:00,1
1570,IT,2026-06-15 09:57:00,2026-06-15 13:57:00,16
1571,Finance,2026-06-15 09:30:00,2026-06-15 15:30:00,0
1572,Sales,2026-06-15 10:03:00,2026-06-15 15:03:00,12
1573,HR,2026-06-15 09:20:00,2026-06-15 18:20:00,3
1574,HR,2026-06-15 08:18:00,2026-06-15 13:18:00,11
1575,IT,2026-06-15 09:33:00,2026-06-15 18:33:00,7
1576,IT,2026-06-15 10:10:00,2026-06-15 14:10:00,11
1577,IT,2026-06-15 09:07:00,2026-06-15 14:07:00,10
1578,Sales,2026-06-15 08:35:00,2026-06-15 13:35:00,19
1579,Sales,2026-06-15 08:41:00,2026-06-15 15:41:00,13
1580,Sales,2026-06-15 09:49:00,2026-06-15 17:49:00,11
1581,HR,2026-06-15 09:38:00,2026-06-15 16:38:00,6
1582,IT,2026-06-15 08:25:00,2026-06-15 17:25:00,5
1583,HR,2026-06-15 08:43:00,2026-06-15 17:43:00,11
1584,HR,2026-06-15 10:57:00,2026-06-15 19:57:00,16
1585,Finance,2026-06-15 09:37:00,2026-06-15 15:37:00,9
1586,Sales,2026-06-15 08:55:00,2026-06-15 17:55:00,6
1587,Sales,2026-06-15 08:58:00,2026-06-15 13:58:00,19
1588,Sales,2026-06-15 09:26:00,2026-06-15 14:26:00,13
1589,IT,2026-06-15 09:31:00,2026-06-15 14:31:00,10
1590,Finance,2026-06-15 09:56:00,2026-06-15 16:56:00,7
1591,HR,2026-06-15 10:28:00,2026-06-15 14:28:00,1
1592,HR,2026-06-15 10:32:00,2026-06-15 18:32:00,1
1593,Sales,2026-06-15 10:50:00,2026-06-15 15:50:00,17
1594,HR,2026-06-15 09:23:00,2026-06-15 17:23:00,11
1595,IT,2026-06-15 09:22:00,2026-06-15 16:22:00,16
1596,Finance,2026-06-15 09:57:00,2026-06-15 14:57:00,3
1597,IT,2026-06-15 10:12:00,2026-06-15 14:12:00,3
1598,HR,2026-06-15 10:17:00,2026-06-15 18:17:00,18
1599,HR,2026-06-15 10:58:00,2026-06-15 19:58:00,15
1600,IT,2026-06-15 09:52:00,2026-06-15 13:52:00,7
1601,HR,2026-06-15 08:47:00,2026-06-15 16:47:00,12
1602,Finance,2026-06-15 08:02:00,2026-06-15 13:02:00,7
1603,Finance,2026-06-15 09:57:00,2026-06-15 16:57:00,1
1604,Finance,2026-06-15 09:12:00,2026-06-15 17:12:00,11
1605,HR,2026-06-15 10:36:00,2026-06-15 15:36:00,11
1606,Sales,2026-06-15 10:39:00,2026-06-15 19:39:00,8
1607,Sales,2026-06-15 10:36:00,2026-06-15 18:36:00,4
1608,Finance,2026-06-15 09:51:00,2026-06-15 17:51:00,8
1609,IT,2026-06-15 09:49:00,2026-06-15 14:49:00,6
1610,Sales,2026-06-15 10:14:00,2026-06-15 17:14:00,5
1611,IT,2026-06-15 10:43:00,2026-06-15 15:43:00,4
1612,Finance,2026-06-15 08:20:00,2026-06-15 16:20:00,12
1613,IT,2026-06-15 10:38:00,2026-06-15 18:38:00,15
1614,HR,2026-06-15 08:03:00,2026-06-15 16:03:00,9
1615,IT,2026-06-15 09:36:00,2026-06-15 13:36:00,8
1616,Sales,2026-06-15 08:53:00,2026-06-15 15:53:00,2
1617,IT,2026-06-15 09:45:00,2026-06-15 14:45:00,12
1618,Finance,2026-06-15 09:44:00,2026-06-15 14:44:00,13
1619,Finance,2026-06-15 09:37:00,2026-06-15 16:37:00,0
1620,Finance,2026-06-15 08:07:00,2026-06-15 16:07:00,18
1621,HR,2026-06-15 10:56:00,2026-06-15 19:56:00,14
1622,IT,2026-06-15 08:18:00,2026-06-15 17:18:00,18
1623,HR,2026-06-15 09:03:00,2026-06-15 14:03:00,15
1624,Sales,2026-06-15 08:22:00,2026-06-15 15:22:00,1
1625,Sales,2026-06-15 08:02:00,2026-06-15 12:02:00,17
1626,Finance,2026-06-15 10:56:00,2026-06-15 15:56:00,8
1627,HR,2026-06-15 08:40:00,2026-06-15 16:40:00,17
1628,Finance,2026-06-15 09:15:00,2026-06-15 16:15:00,19
1629,IT,2026-06-15 09:41:00,2026-06-15 13:41:00,6
1630,Sales,2026-06-15 09:16:00,2026-06-15 15:16:00,2
1631,HR,2026-06-15 09:53:00,2026-06-15 14:53:00,16
1632,HR,2026-06-15 09:22:00,2026-06-15 18:22:00,3
1633,IT,2026-06-15 10:08:00,2026-06-15 17:08:00,6
1634,Finance,2026-06-15 09:48:00,2026-06-15 18:48:00,14
1635,Finance,2026-06-15 10:39:00,2026-06-15 16:39:00,10
1636,HR,2026-06-15 10:23:00,2026-06-15 14:23:00,15
1637,IT,2026-06-15 10:12:00,2026-06-15 16:12:00,3
1638,Sales,2026-06-15 09:43:00,2026-06-15 18:43:00,3
1639,Finance,2026-06-15 09:48:00,2026-06-15 18:48:00,17
1640,IT,2026-06-15 09:54:00,2026-06-15 16:54:00,16
1641,Sales,2026-06-15 10:20:00,2026-06-15 17:20:00,11
1642,Finance,2026-06-15 09:22:00,2026-06-15 18:22:00,19
1643,Finance,2026-06-15 10:27:00,2026-06-15 18:27:00,14
1644,IT,2026-06-15 09:36:00,2026-06-15 17:36:00,18
1645,HR,2026-06-15 08:17:00,2026-06-15 17:17:00,3
1646,Sales,2026-06-15 10:44:00,2026-06-15 17:44:00,6
